EAN|STORE_CODE|PRICE_EXCL_TAX|PRICE_INCL_TAX|VAT_RATE|PRICE_USAGE|PRIORITY|START_DATE|END_DATE
3608111131476|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131490|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131513|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131537|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131551|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131575|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131599|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131612|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111131636|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134231|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134255|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134279|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134293|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134316|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134330|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134354|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134910|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111134958|0101|10.00|10.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135054|0101|64.90|64.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135078|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135092|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135115|0101|49.00|49.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135139|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111135153|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111136747|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111136761|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111136785|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137287|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137300|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137324|0101|299.90|299.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137348|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137362|0101|139.90|139.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137386|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137409|0101|239.90|239.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137423|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137447|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137461|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137485|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137508|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137522|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137546|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137560|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137584|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137607|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137621|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137645|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137669|0101|74.90|74.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137683|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137706|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137720|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137744|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137768|0101|184.90|184.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137782|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137805|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137829|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137843|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137867|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137881|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137904|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111137928|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111140232|0101|19.00|19.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142298|0101|94.00|94.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142311|0101|86.00|86.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142335|0101|136.00|136.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142359|0101|162.00|162.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142373|0101|118.00|118.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142397|0101|359.00|359.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142410|0101|452.80|452.80|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142434|0101|506.80|506.80|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111142458|0101|499.00|499.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111145244|0101|259.90|259.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111184632|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111184656|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111184694|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111184717|0101|179.90|179.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608111184755|0101|152.00|152.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718107|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718121|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718183|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718220|0101|449.90|449.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718350|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718381|0101|299.90|299.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718411|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718442|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718466|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718497|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718527|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718565|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718596|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117718800|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719067|0101|249.90|249.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719272|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719388|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719425|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719487|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719500|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719579|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719623|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719685|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719753|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719807|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719821|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719869|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719937|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117719968|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720025|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720087|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720131|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720155|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720209|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720322|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720360|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720421|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720520|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720582|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720629|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720728|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720742|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117720827|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721534|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721596|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721640|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721688|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721725|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721770|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721824|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721855|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721886|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721916|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721947|0101|139.90|139.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117721978|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722005|0101|299.90|299.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722036|0101|389.90|389.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722067|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722098|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722128|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722159|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722180|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722210|0101|169.90|169.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722241|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722272|0101|229.90|229.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722333|0101|239.90|239.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722456|0101|299.90|299.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722517|0101|500.00|500.00|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722562|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722593|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722630|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722722|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722791|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117722883|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723095|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723163|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723255|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723309|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723361|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723439|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723460|0101|74.90|74.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723828|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117723958|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117725464|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117725617|0101|179.90|179.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117725976|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726003|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726034|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726065|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726119|0101|299.90|299.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726218|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726249|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726386|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726447|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726508|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726539|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726584|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726614|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726775|0101|229.90|229.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726836|0101|119.90|119.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726898|0101|189.90|189.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117726942|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727093|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727222|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727291|0101|74.90|74.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727345|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727376|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117727420|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117728977|0101|179.90|179.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729004|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729035|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729066|0101|139.90|139.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729097|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729127|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729158|0101|139.90|139.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729189|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729219|0101|179.90|179.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729240|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729271|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117729936|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730123|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730130|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730147|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730154|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730161|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730178|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730185|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730192|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730284|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117730499|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117774950|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117774974|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117776404|0101|279.90|279.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117788513|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117788520|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117789589|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117791797|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117791933|0101|279.90|279.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117791964|0101|139.90|139.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117823832|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117823856|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117823870|0101|129.90|129.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117823894|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117832810|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117835866|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117835880|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117838799|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117838812|0101|74.90|74.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117838836|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842086|0101|79.90|79.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842116|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842147|0101|169.90|169.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842178|0101|229.90|229.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842208|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842239|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842260|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842291|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842321|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842352|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842383|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842413|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842444|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842505|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842536|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117842567|0101|69.90|69.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117843670|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848033|0101|39.90|39.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848064|0101|59.90|59.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848125|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848156|0101|279.90|279.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848217|0101|184.90|184.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848248|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848279|0101|149.90|149.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848309|0101|89.90|89.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848330|0101|279.90|279.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848361|0101|99.90|99.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117848392|0101|199.90|199.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117853174|0101|49.90|49.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117853235|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117853273|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117854126|0101|179.80|179.80|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117854157|0101|99.80|99.80|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117857882|0101|184.90|184.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117857936|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117858001|0101|29.90|29.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117858056|0101|184.90|184.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117858087|0101|184.90|184.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608117858131|0101|279.90|279.90|0.0000|DEFAULT|0|2026-01-01T00:00:00|
3608330128448|0101|2.41|2.54|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608330145650|0101|0.47|0.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608330245763|0101|1.06|1.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608330245787|0101|1.14|1.20|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568200732|0101|6.63|6.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568201975|0101|3.78|3.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568201982|0101|3.78|3.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568201999|0101|3.93|4.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568202118|0101|3.50|3.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568400842|0101|3.89|4.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568400859|0101|3.89|4.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568600273|0101|7.37|7.78|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608568800444|0101|9.47|9.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580000648|0101|2.75|2.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580002604|0101|1.74|1.84|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580002611|0101|1.91|2.02|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580002628|0101|3.06|3.23|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580002635|0101|1.91|2.02|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580003113|0101|2.48|2.62|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580003564|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580003625|0101|4.90|5.17|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580004110|0101|1.86|1.96|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580004691|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580006633|0101|1.73|1.83|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580006640|0101|1.58|1.67|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580006657|0101|1.34|1.41|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580006664|0101|1.58|1.67|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580006671|0101|1.42|1.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580007579|0101|2.57|2.71|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580017257|0101|2.72|2.87|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580017288|0101|3.12|3.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580023562|0101|3.10|3.27|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580034407|0101|1.91|2.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580034438|0101|1.91|2.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580046745|0101|3.44|3.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580047148|0101|3.82|4.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580053200|0101|3.82|4.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580055792|0101|2.49|2.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580055846|0101|2.45|2.58|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580065340|0101|3.93|4.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580065371|0101|6.36|6.71|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580086055|0101|3.85|4.06|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580086079|0101|3.37|3.56|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580086093|0101|3.01|3.18|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580092735|0101|2.06|2.17|0.0550|DEFAULT|0|2026-01-01T00:00:00|
